sample_id,source_row_id,split,label_raw,label,label_id,text,text_raw,had_artifact_marker,had_control_char,had_quote_normalization,char_length,word_count
4357,4367,train,neutral,neutral,1,Yakima created the position for him after emerging from economic downturns of its own .,Yakima created the position for him after emerging from economic downturns of its own .,False,False,False,87,15
4358,4368,train,neutral,neutral,1,"zip , "" experts warned Tuesday .","zip , '' experts warned Tuesday .",True,False,True,32,7
4359,4369,train,negative,negative,0,Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,False,False,False,161,24
4361,4371,train,negative,negative,0,Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,Border Guard Service has banned the mooring of the company car-shipping ferry on its test travel at the railroad-car terminal of the Russian port as the border checkpoint is not yet ready .,False,False,False,189,33
4363,4373,train,negative,negative,0,"20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .","20 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj HEL : LAT1V , or L&T , said Monday it expects its operating profit , excluding non-recurring items , for the whole 2010 to be slightly lower than in 2009 .",False,False,False,237,43
4364,4374,train,negative,negative,0,"According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .","According to Finnish petrol station chain St1 's managing director Kim Wiio , the company was forced to make purchases with rising prices in the first half of 2008 , and now consumer prices are going down almost daily due to competition .",False,False,False,238,43
4366,4376,train,negative,negative,0,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's "" Unikko "" floral pattern trademark invalid , in a continuing dispute between the two companies .","Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies .",True,False,True,178,30
4367,4377,train,negative,negative,0,Finnair said that the cancellation of flights would cause daily losses of x20ac 2.5 million US$ 3 million .,Finnair said that the cancellation of flights would cause daily losses of  x20ac 2.5 million US$ 3 million .,False,False,False,107,19
4369,4379,train,negative,negative,0,"ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to "" underperf","ADP News - May 29 , 2009 - Bank of America BofA downgraded today its ratings on Swedish-Finnish paper maker Stora Enso Oyj HEL : STERV and on Finnish sector player UPM-Kymmene Oyj HEL : UPM1V to `` underperf",True,False,True,206,39
4370,4380,train,negative,negative,0,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,Operating profit excluding non-recurring items totaled EUR 5.4 mn compared to EUR 5.5 mn in the corresponding period in 2007 .,False,False,False,126,21
4371,4381,train,negative,negative,0,"Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .","Raute reported a loss per share of EUR0 .86 for the first half of 2009 , against EPS of EUR0 .74 in the corresponding period of 2008 .",False,False,False,134,28
4372,4382,train,negative,negative,0,The air traffic of Finland has been in stoppage since then .,The air traffic of Finland has been in stoppage since then .,False,False,False,60,12
4373,4383,train,negative,negative,0,The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,The hack had been extra nefarious because the tweets activated without being clicked on - it was enough for Web surfers to move their mouse cursors over them .,False,False,False,159,29
4374,4384,train,negative,negative,0,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,The move was triggered by weak demand for forestry equipment and the uncertain market situation .,False,False,False,97,16
4375,4385,train,negative,negative,0,The situation of coated magazine printing paper will continue to be weak .,The situation of coated magazine printing paper will continue to be weak .,False,False,False,74,13
4376,4386,train,negative,negative,0,A high court in Finland has fined seven local asphalt companies more than lion ( $ 117 million ) for operating a cartel .,A high court in Finland has fined seven local asphalt companies more than   lion ( $ 117 million ) for operating a cartel .,False,False,False,121,24
4377,4387,train,negative,negative,0,"The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .","The Estonian electronic components factory , Elcoteq , is running out of material because of the closure of air traffic .",False,False,False,121,21
4378,4388,train,negative,negative,0,"All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .","All the ferries had run into trouble just outside the Stockholm archipelago , made up of more than 20,000 islands .",False,False,False,115,21
4379,4389,train,negative,negative,0,And U.S. energy executives say high steel prices are threatening energy exploration .,And U.S. energy executives say high steel prices are threatening energy exploration .,False,False,False,85,13
4380,4390,train,negative,negative,0,"As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .","As capacity was cut with 1.4 % , the passenger load factor was down 7.8 percentage points .",False,False,False,91,18
4381,4391,train,negative,negative,0,"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .","At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .",False,False,False,90,15
4382,4392,train,negative,negative,0,"Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ ??","Copper , lead and nickel also dropped ... HBOS ( HBOS ) plummeted 20 % to 70.3 pence after saying this year+ ??",True,True,False,111,23
4383,4393,train,negative,negative,0,"Divisional sales demand in the half remained "" inconsistent "" , it added .","Divisional sales demand in the half remained `` inconsistent '' , it added .",True,False,True,74,14
4384,4394,train,negative,negative,0,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .","During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .",False,False,False,98,21
4385,4395,train,negative,negative,0,Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,Earnings per share ( EPS ) dropped to EUR 0.21 from EUR 0.31 .,False,False,False,62,14
4386,4396,train,negative,negative,0,EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,EMSA Deputy Chairman of the Board Juri Lember told BNS on Wednesday that this was the first time he heard about the strike as the Swedish side had not informed the Estonian union yet .,False,False,False,184,35
4387,4397,train,negative,negative,0,"Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .","Finnair 's passenger load factor , which measures the number of sold seats as a share of all available seats , dropped by 1.3 percentage points to 76.7 % in September .",False,False,False,168,32
4390,4400,train,negative,negative,0,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,Glaston 's net profit for the third quarter of 2007 dropped to 2.4 mln euro ( $ 3.5 mln ) from 3.5 mln euro ( $ 5.1 mln ) for the corresponding period of 2006 .,False,False,False,160,36
4391,4401,train,negative,negative,0,"In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .","In Q1 of 2009 , the company 's result before taxes from continuing operations , excluding non-recurring items , totalled EUR -0.4 mn , compared to EUR -0.1 mn in the corresponding period in 2008 .",False,False,False,196,36
4392,4402,train,negative,negative,0,Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,Kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on Jan. 21 and the Saltonstall state office building on Jan. 23 .,False,False,False,168,30
4393,4403,train,negative,negative,0,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,L&T 's net profit for the whole 2010 dropped to EUR 36 million from EUR 45 million for 2009 .,False,False,False,93,20
4394,4404,train,negative,negative,0,"Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .","Lassila & Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",False,False,False,154,29
4395,4405,train,negative,negative,0,Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .,Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .,False,False,False,100,18
4396,4406,train,negative,negative,0,"Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .","Many of the commercial vessels had got stuck in the narrow Bay of Bothnia , where the ice is thicker , and around the Aaland islands .",False,False,False,134,27
4397,4407,train,negative,negative,0,"Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .","Net cash flow from operating activities was a negative EUR 3.1 mn , compared to EUR 23.3 mn in the corresponding period in 2009 .",False,False,False,129,25
4398,4408,train,negative,negative,0,"Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .","Net cash from operating activities was a negative EUR 0.3 mn , compared to EUR 30.9 mn in 2009 .",False,False,False,96,20
4399,4409,train,negative,negative,0,Net sales dropped by 6 % year-on-year to EUR 11.9 million .,Net sales dropped by 6 % year-on-year to EUR 11.9 million .,False,False,False,59,12
4401,4411,train,negative,negative,0,"Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .","Nordic banks have already had to write off sizable loans in Latvia , with Swedbank , Nordea , DnB NOR and SEB reporting combined losses in excess of $ 1.35 billion in the period 2007 to 2010 against a backdrop of near economic meltdown in Latvia .",False,False,False,247,47
4402,4412,train,neutral,neutral,1,Nordic Walking was first used as a summer training method by cross-country skiers .,Nordic Walking was first used as a summer training method by cross-country skiers .,False,False,False,83,14
4403,4413,train,negative,negative,0,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,False,False,False,82,18
4404,4414,train,negative,negative,0,"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .","On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",False,False,False,118,17
4405,4415,train,neutral,neutral,1,Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,Operating loss landed at EUR39m including one-offs and at EUR27m excluding one-offs .,False,False,False,85,13
4406,4416,train,negative,negative,0,"Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .","Operating profit , excluding non-recurring items , totaled EUR 0.2 mn , down from EUR 0.8 mn in the corresponding period in 2006 .",False,False,False,130,24
4408,4418,train,negative,negative,0,"Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .","Operating profit , excluding non-recurring items , totalled EUR 2.2 mn , down from EUR 2.7 mn in the corresponding period in 2008 .",False,False,False,131,24
4411,4421,train,negative,negative,0,"Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as "" cry babies "" .",Relations with the City have been further damaged by comments from Mr Ashley criticising City investors and analysts as `` cry babies '' .,True,False,True,136,24
4412,4422,train,negative,negative,0,Reported operating margin was a negative 5.9 % .,Reported operating margin was a negative 5.9 % .,False,False,False,48,9
4413,4423,train,negative,negative,0,Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .,Stora Chief Executive Jouko Karvinen has described the Russian tariff hikes as a threat to the future of the forest products industry in Finland .,False,False,False,146,25
4414,4424,train,negative,negative,0,Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,Swedbank 's shares have been hardest hit of the Swedish banks by the ongoing international financial crisis .,False,False,False,109,18
4415,4425,train,negative,negative,0,The acquisition of ålandsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .,The acquisition of +_landsbanken Sverige in 2009 burdened the performance with EUR 3.0 mn .,True,False,False,90,15
4416,4426,train,negative,negative,0,"The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .","The currency effect had a 3.0 pct , or 20 mln euro ( $ 31.3 mln ) , negative impact on the revenue .",False,False,False,100,24
4417,4427,train,negative,negative,0,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,False,False,False,114,19
4418,4428,train,negative,negative,0,The maritime administration said the ships had ignored warnings about the icy conditions .,The maritime administration said the ships had ignored warnings about the icy conditions .,False,False,False,90,14
4419,4429,train,negative,negative,0,"The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow .","The offer , deemed too low by Finnlines ' board , stands until 4 pm tomorrow .",False,False,False,78,17
4420,4430,train,negative,negative,0,"The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .","The period 's sales dropped to EUR 30.6 million from EUR 38.3 million , according to the interim report , released today .",False,False,False,122,23
4421,4431,train,negative,negative,0,The recent troubles simply make NETeller cheaper .,The recent troubles simply make NETeller cheaper .,False,False,False,50,8
4422,4432,train,negative,negative,0,The union filed a grievance over the company 's overtime assignment policies .,The union filed a grievance over the company 's overtime assignment policies .,False,False,False,78,13
4423,4433,train,negative,negative,0,"Therefore , the company 's 2005 result will remain weaker than that of 2004 .","Therefore , the company 's 2005 result will remain weaker than that of 2004 .",False,False,False,77,15
4425,4435,train,negative,negative,0,""" The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , "" UPM said .","`` The considerably weaker U.S. dollar and British pound had an impact on sales and average prices in euros , '' UPM said .",True,False,True,121,24
4428,4438,train,negative,negative,0,""" We cut our frequency to New York last year , which explains the fall , "" he said .","`` We cut our frequency to New York last year , which explains the fall , '' he said .",True,False,True,84,20
4429,4439,train,negative,negative,0,""" We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ""","`` We see that the market continues to be tight in magazine papers , and our target is to close the deals by the end of the year . ''",True,False,True,131,30
4430,4440,train,negative,negative,0,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,False,False,False,121,20
4432,4442,train,negative,negative,0,"At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .","At 1411 CET , ArcelorMittal had lost 7.26 % to EUR 17.38 on Euronext Paris , coming at the lead of the blue-chip fallers .",False,False,False,122,25
4434,4444,train,negative,negative,0,EPS dropped to EUR0 .2 from EUR0 .3 .,EPS dropped to EUR0 .2 from EUR0 .3 .,False,False,False,37,9
4435,4445,train,negative,negative,0,"Kiosk and cinema operations have suffered , in particular .","Kiosk and cinema operations have suffered , in particular .",False,False,False,59,10
4436,4446,train,negative,negative,0,Kone shares dropped 4.1 percent to x20ac 43 US$ 55.77 in Helsinki .,Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,False,False,False,67,13
4438,4448,train,negative,negative,0,Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,Return on capital employed ROCE was a negative 2.3 % compared to 11.3 % in 2007 .,False,False,False,81,17
4440,4450,train,negative,negative,0,The dismissed staff members will now take the matter to court unless it can be settled outside .,The dismissed staff members will now take the matter to court unless it can be settled outside .,False,False,False,96,18
4441,4451,train,negative,negative,0,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .",False,False,False,217,40
4443,4453,train,negative,negative,0,"The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .","The period 's sales dropped to EUR30 .6 m from EUR38 .3 m , according to the interim report , released today .",False,False,False,110,23
4444,4454,train,negative,negative,0,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .",False,False,False,188,31
4445,4455,train,positive,positive,2,"` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .","` The stable outlook reflects Nokia 's strong market position in the global mobile handset market , strong cash flow generation , and very conservative balance sheet , ' said Raab .",False,False,False,181,32
4447,4457,train,positive,positive,2,"According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .","According to Karhinen , OP-Pohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself .",False,False,False,153,23
4448,4458,train,positive,positive,2,"Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .","Based upon its unique fiber expertise and innovative approach , the company has a strong market position in several business areas in which it operates .",False,False,False,153,26
4451,4461,train,positive,positive,2,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,Technical indicators for the stock are bullish and S&P gives NOK a positive 4 STARS out of 5 buy ranking .,False,False,False,106,21
4452,4462,train,positive,positive,2,"The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .","The broker highlights Cargotec as its preferred stock in the sector , as it is a pure play on global cargo and container handling , and it expects it to play an active role in further consolidating the industry .",False,False,False,212,40
4454,4464,train,positive,positive,2,""" We 're delighted with the move "" says Morna Cowie , co-owner , above , "" it 's double the size of our current shop and has a lovely feel to it . ""","`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''",True,False,True,148,35
4456,4466,train,neutral,neutral,1,"Previously , the company also delivered about 70 % of the steel used in Oasis of the Seas , Allure of the Seas ' sister ship completed last year .","Previously , the company also delivered about 70 % of the steel used in Oasis of the Seas , Allure of the Seas ' sister ship completed last year .",False,False,False,146,30
4458,4468,train,positive,positive,2,"The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .","The Dutch broker noted that Nokian Tyres reported a good first quarter in 2006 , above or in line with consensus .",False,False,False,114,22
4459,4469,train,positive,positive,2,"The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .","The Nokian tyre proves its high safety excellently in the important driving qualities stability with mark 1.4 , handling 1.5 and braking on wet road with 1.9 .",False,False,False,159,28
4460,4470,train,positive,positive,2,"The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .","The respondents praised Finnair 's reliability , Finnishness , and understanding of its target group .",False,False,False,102,16
4461,4471,train,neutral,neutral,1,This ideally placed them in a position to tap into the potential of clean technology .,This ideally placed them in a position to tap into the potential of clean technology .,False,False,False,86,16
4463,4473,train,positive,positive,2,"Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations "" , tells Incap 's President & CEO Juhani Hanninen .","Thanks to his wide contact network and good knowledge of market and business environment , he will give a great contribution to the further development of our Indian operations '' , tells Incap 's President & CEO Juhani Hanninen .",True,False,True,229,40
4464,4474,train,neutral,neutral,1,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,A comprehensive range of cut-to-length and slitting services will allow Ruukki in particular to serve light engineering customers who relocate their production to the St. Petersburg area .,False,False,False,188,28
4465,4475,train,neutral,neutral,1,"Creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive , in the same way that modern games and movies are more immersive through the use of realistic 3-D graphics .","Creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive , in the same way that modern games and movies are more immersive through the use of realistic 3-D graphics .",False,False,False,244,42
4467,4477,train,neutral,neutral,1,"INTERNET BUSINESS NEWS - -_ 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .","INTERNET BUSINESS NEWS - -_ 1995-2006 M2 COMMUNICATIONS LTD As part of a drive to protect users of its Internet banking service , Barclays Bank has announced that it is to recommend F-Secure Internet Security to its customers .",False,False,False,227,39
4468,4478,train,positive,positive,2,"Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .","Tieto was looking for an energy solution which would best support the idea of sustainable development , and we were happy to be able to provide such a solution , saysJouni Haikarainen , Vice President , Fortum .",False,False,False,211,38
4469,4479,train,neutral,neutral,1,"According to Rautaruukki , the company wants to promote the use of emission-free energy sources .","According to Rautaruukki , the company wants to promote the use of emission-free energy sources .",False,False,False,97,16
4470,4480,train,neutral,neutral,1,Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,Atria chose the DeLight to attract consumers in the 25-45 age group to its Atria Fresh range of microwaveable meals .,False,False,False,117,21
4471,4481,train,positive,positive,2,"I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .","I use natural fibers to make the clothes more comfortable , to allow your skin to breathe and to be eco-friendly .",False,False,False,114,22
4472,4482,train,neutral,neutral,1,"In addition , a good biological durability is achieved . ""","In addition , a good biological durability is achieved . ''",True,False,True,58,11
4473,4483,train,neutral,neutral,1,"The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships .","The newly-completed Allure of the Seas and its identical sister ship , Oasis of the Seas , which was completed last year are the world 's largest cruise ships .",False,False,False,160,30
4474,4484,train,neutral,neutral,1,The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,False,False,False,133,21
4475,4485,train,neutral,neutral,1,"wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .","wins 98 % acceptance 23 December 2009 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will complete its takeover offer for textile company Tamfelt Oyj Abp ( HEL : TAFKS ) , after acquiring 98 % of its shares and votes .",False,False,False,250,49
4478,4488,train,neutral,neutral,1,All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .,All Amer Sports companies develop and manufacture technically advanced products that improve the performance of active sports participants .,False,False,False,140,19
4479,4489,train,positive,positive,2,At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,False,False,False,120,24
4480,4490,train,neutral,neutral,1,"In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .","In addition , we will launch a versatile online service to complete the traditional printed newspaper , Mr. Valkama says .",False,False,False,122,21
4481,4491,train,neutral,neutral,1,"Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products .","Stora Enso said DeLight was suitable for a wide range of applications including food , cosmetics , home decoration and leisure products .",False,False,False,137,23
4482,4492,train,positive,positive,2,We are very proud to be able to use this kind of innovative mobile service for voting in elections .,We are very proud to be able to use this kind of innovative mobile service for voting in elections .,False,False,False,100,20
4483,4493,train,positive,positive,2,"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .","Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer & Friedlander involving corporate finance and broking with a focus on mid-market companies .",False,False,False,279,43
4484,4494,train,neutral,neutral,1,The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .,The board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found non-responsive by the evaluation team .,False,False,False,171,30
4485,4495,train,positive,positive,2,""" After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , "" Rihko said .","`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said .",True,False,True,185,34
4486,4496,train,positive,positive,2,""" While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , "" the analyst wrote .","`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .",True,False,True,157,31
4487,4497,train,positive,positive,2,"Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .","Continuing operations turned an operating loss of EUR 0.1 mn , a slight improvement from a loss of EUR 0.2 mn a year earlier .",False,False,False,126,25
4488,4498,train,positive,positive,2,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,Earnings per share were higher at 0.48 against 0.37 a year before and ahead of market consensus of 0.40 eur .,False,False,False,109,21
4489,4499,train,positive,positive,2,"Wärtsilä 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .","W+Ærtsil+Æ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .",True,False,False,133,21
4491,4501,train,positive,positive,2,The company said it estimates to make a slight profit thanks to cost-cutting measures .,The company said it estimates to make a slight profit thanks to cost-cutting measures .,False,False,False,87,15
4492,4502,train,positive,positive,2,"The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .","The previously concluded adaptation measures , concerning other staff , were adequate for the time being , and the planning operations continue as before at the plant , the company said .",False,False,False,187,32
4494,4504,train,positive,positive,2,"` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .","` After fixing our home-base , cutting costs and closing the non-profitable units , we are now looking at going forward , ' she said .",False,False,False,134,26
4495,4505,train,positive,positive,2,"29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .","29 September , 2010 Finnish waste management and recycling company Lassila & Tikanoja expands its operations in Russia by introducing its recently completed recycling plant in the city of Dubna near Moscow .",False,False,False,207,33
4498,4508,train,neutral,neutral,1,"The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .","The 10,000-odd square metre plot that Stockmann has bought for the Nevsky Center shopping center is located on Nevsky Prospect , St Petersburg 's high street , next to the Vosstaniya Square underground station , in the immediate vicinity of Moscow Station .",False,False,False,257,43
4499,4509,train,positive,positive,2,The court found TelecomInvest 's arguments convincing .,The court found TelecomInvest 's arguments convincing .,False,False,False,55,8
4500,4510,train,neutral,neutral,1,"The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .","The other actions include the cutting of the expensive weekend shifts , the freezing of the production bonus system and by a general cost-cutting program .",False,False,False,155,26
4501,4511,train,neutral,neutral,1,"Typically , the transmission power level can be decreased when the interference noise is above a predefined value .","Typically , the transmission power level can be decreased when the interference noise is above a predefined value .",False,False,False,115,19
4502,4512,train,neutral,neutral,1,Bioheapleaching makes extraction of metals from low grade ore economically viable .,Bioheapleaching makes extraction of metals from low grade ore economically viable .,False,False,False,83,12
4503,4513,train,positive,positive,2,"Dubai Nokia has announced the launch of "" Comes with Music "" , its ground-breaking service which introduces a new way for people to enjoy music .","Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .",True,False,True,145,27
